out,batter,name,they,us,b1,b2,b3,call,thisatbat,p4count,balls,strikes,inthezone,t_b,inning
2,Matt Davidson,Kershaw,0,1,1,0,0,S,2,CS,0.0,1.0,1,b,3
2,Matt Davidson,Kershaw,0,1,1,0,0,B,3,CSB,0.0,2.0,0,b,3
2,Matt Davidson,Kershaw,0,1,0,1,0,C,1,C,0.0,0.0,1,b,3
2,Matt Davidson,Kershaw,0,1,0,1,0,S,2,CS,0.0,1.0,1,b,3
2,Matt Davidson,Kershaw,0,1,0,1,0,B,3,CSB,0.0,2.0,0,b,3
2,Matt Davidson,Kershaw,0,1,0,1,0,B,4,CSBB,1.0,2.0,0,b,3
2,Matt Davidson,Kershaw,0,1,0,1,0,X,5,CSBBX,2.0,2.0,1,b,3
0,Tyler Saladino,Kershaw,0,1,0,0,0,L,1,L,0.0,0.0,1,b,4
0,Tyler Saladino,Kershaw,0,1,0,0,0,C,2,LC,0.0,1.0,1,b,4
0,Tyler Saladino,Kershaw,0,1,0,0,0,B,3,LCB,0.0,2.0,0,b,4
0,Tyler Saladino,Kershaw,0,1,0,0,0,F,4,LCBF,1.0,2.0,1,b,4
0,Tyler Saladino,Kershaw,0,1,0,0,0,F,5,LCBFF,1.0,2.0,1,b,4
0,Tyler Saladino,Kershaw,0,1,0,0,0,B,6,LCBFFB,1.0,2.0,0,b,4
0,Tyler Saladino,Kershaw,0,1,0,0,0,S,7,LCBFFBS,2.0,2.0,1,b,4
1,Yolmer Sanchez,Kershaw,0,1,0,0,0,F,1,F,0.0,0.0,1,b,4
1,Yolmer Sanchez,Kershaw,0,1,0,0,0,B,2,FB,0.0,1.0,0,b,4
1,Yolmer Sanchez,Kershaw,0,1,0,0,0,B,3,FBB,1.0,1.0,0,b,4
1,Yolmer Sanchez,Kershaw,0,1,0,0,0,X,4,FBBX,2.0,1.0,1,b,4
1,Kevan Smith,Kershaw,0,1,1,0,0,X,1,X,0.0,0.0,1,b,4
0,Adam Engel,Kershaw,0,1,0,0,0,B,1,B,0.0,0.0,0,b,5
0,Adam Engel,Kershaw,0,1,0,0,0,C,2,BC,1.0,0.0,1,b,5
0,Adam Engel,Kershaw,0,1,0,0,0,F,3,BCF,1.0,1.0,1,b,5
0,Adam Engel,Kershaw,0,1,0,0,0,C,4,BCFC,1.0,2.0,1,b,5
1,Tim Anderson,Kershaw,0,1,0,0,0,S,1,S,0.0,0.0,1,b,5
1,Tim Anderson,Kershaw,0,1,0,0,0,B,2,SB,0.0,1.0,0,b,5
1,Tim Anderson,Kershaw,0,1,0,0,0,X,3,SBX,1.0,1.0,1,b,5
2,Melky Cabrera,Kershaw,0,1,0,0,0,C,1,C,0.0,0.0,1,b,5
2,Melky Cabrera,Kershaw,0,1,0,0,0,C,2,CC,0.0,1.0,1,b,5
2,Melky Cabrera,Kershaw,0,1,0,0,0,B,3,CCB,0.0,2.0,0,b,5
2,Melky Cabrera,Kershaw,0,1,0,0,0,F,4,CCBF,1.0,2.0,1,b,5
2,Melky Cabrera,Kershaw,0,1,0,0,0,S,5,CCBFS,1.0,2.0,1,b,5
0,Jos e9 Abreu,Kershaw,0,1,0,0,0,S,1,S,0.0,0.0,1,b,6
0,Jos e9 Abreu,Kershaw,0,1,0,0,0,B,2,SB,0.0,1.0,0,b,6
0,Jos e9 Abreu,Kershaw,0,1,0,0,0,F,3,SBF,1.0,1.0,1,b,6
0,Jos e9 Abreu,Kershaw,0,1,0,0,0,C,4,SBFC,1.0,2.0,1,b,6
1,Avisail Garcia,Kershaw,0,1,0,0,0,B,1,B,0.0,0.0,0,b,6
1,Avisail Garcia,Kershaw,0,1,0,0,0,S,2,BS,1.0,0.0,1,b,6
1,Avisail Garcia,Kershaw,0,1,0,0,0,S,3,BSS,1.0,1.0,1,b,6
1,Avisail Garcia,Kershaw,0,1,0,0,0,F,4,BSSF,1.0,2.0,1,b,6
1,Avisail Garcia,Kershaw,0,1,0,0,0,B,5,BSSFB,1.0,2.0,0,b,6
1,Avisail Garcia,Kershaw,0,1,0,0,0,B,6,BSSFBB,2.0,2.0,0,b,6
1,Avisail Garcia,Kershaw,0,1,0,0,0,F,7,BSSFBBF,3.0,2.0,1,b,6
1,Avisail Garcia,Kershaw,0,1,0,0,0,X,8,BSSFBBFX,3.0,2.0,1,b,6
1,Matt Davidson,Kershaw,0,1,0,1,0,S,1,S,0.0,0.0,1,b,6
1,Matt Davidson,Kershaw,0,1,0,1,0,X,2,SX,0.0,1.0,1,b,6
1,Tyler Saladino,Kershaw,0,1,1,0,1,X,1,X,0.0,0.0,1,b,6
2,Yolmer Sanchez,Kershaw,0,1,1,0,1,F,1,F,0.0,0.0,1,b,6
2,Yolmer Sanchez,Kershaw,0,1,1,0,1,X,2,FX,0.0,1.0,1,b,6
0,Kevan Smith,Kershaw,0,1,0,0,0,F,1,F,0.0,0.0,1,b,7
0,Kevan Smith,Kershaw,0,1,0,0,0,S,2,FS,0.0,1.0,1,b,7
0,Kevan Smith,Kershaw,0,1,0,0,0,B,3,FSB,0.0,2.0,0,b,7
0,Kevan Smith,Kershaw,0,1,0,0,0,X,4,FSBX,1.0,2.0,1,b,7
1,Adam Engel,Kershaw,0,1,0,0,0,F,1,F,0.0,0.0,1,b,7
1,Adam Engel,Kershaw,0,1,0,0,0,X,2,FX,0.0,1.0,1,b,7
2,Tim Anderson,Kershaw,0,1,0,0,0,C,1,C,0.0,0.0,1,b,7
2,Tim Anderson,Kershaw,0,1,0,0,0,X,2,CX,0.0,1.0,1,b,7
2,Melky Cabrera,Kershaw,0,1,1,0,0,B,1,B,0.0,0.0,0,b,7
2,Melky Cabrera,Kershaw,0,1,1,0,0,F,2,BF,1.0,0.0,1,b,7
0,Ender Inciarte,Kershaw,0,0,0,0,0,S,1,S,0.0,0.0,1,t,1
0,Ender Inciarte,Kershaw,0,0,0,0,0,X,2,SX,0.0,1.0,1,t,1
1,Brandon Phillips,Kershaw,0,0,0,0,0,B,1,B,0.0,0.0,0,t,1
1,Brandon Phillips,Kershaw,0,0,0,0,0,F,2,BF,1.0,0.0,1,t,1
1,Brandon Phillips,Kershaw,0,0,0,0,0,X,3,BFX,1.0,1.0,1,t,1
2,Freddie Freeman,Kershaw,0,0,0,0,0,S,1,S,0.0,0.0,1,t,1
2,Freddie Freeman,Kershaw,0,0,0,0,0,F,2,SF,0.0,1.0,1,t,1
2,Freddie Freeman,Kershaw,0,0,0,0,0,S,3,SFS,0.0,2.0,1,t,1
0,Matt Kemp,Kershaw,0,0,0,0,0,S,1,S,0.0,0.0,1,t,2
0,Matt Kemp,Kershaw,0,0,0,0,0,X,2,SX,0.0,1.0,1,t,2
1,Nick Markakis,Kershaw,0,0,0,0,0,F,1,F,0.0,0.0,1,t,2
1,Nick Markakis,Kershaw,0,0,0,0,0,X,2,FX,0.0,1.0,1,t,2
2,Tyler Flowers,Kershaw,0,0,0,0,0,B,1,B,0.0,0.0,0,t,2
2,Tyler Flowers,Kershaw,0,0,0,0,0,C,2,BC,1.0,0.0,1,t,2
2,Tyler Flowers,Kershaw,0,0,0,0,0,B,3,BCB,1.0,1.0,0,t,2
2,Tyler Flowers,Kershaw,0,0,0,0,0,B,4,BCBB,2.0,1.0,0,t,2
2,Tyler Flowers,Kershaw,0,0,0,0,0,B,5,BCBBB,3.0,1.0,0,t,2
2,Matt Adams,Kershaw,0,0,1,0,0,S,1,S,0.0,0.0,1,t,2
2,Matt Adams,Kershaw,0,0,1,0,0,B,2,SB,0.0,1.0,0,t,2
2,Matt Adams,Kershaw,0,0,1,0,0,S,3,SBS,1.0,1.0,1,t,2
2,Matt Adams,Kershaw,0,0,1,0,0,S,4,SBSS,1.0,2.0,1,t,2
0,Manuel Margot,Kershaw,0,0,0,0,0,C,1,C,0.0,0.0,1,b,1
0,Manuel Margot,Kershaw,0,0,0,0,0,C,2,CC,0.0,1.0,1,b,1
0,Manuel Margot,Kershaw,0,0,0,0,0,X,3,CCX,0.0,2.0,1,b,1
0,Carlos Asuaje,Kershaw,0,0,1,0,0,S,1,S,0.0,0.0,1,b,1
0,Carlos Asuaje,Kershaw,0,0,1,0,0,X,2,SX,0.0,1.0,1,b,1
1,Jose Pirela,Kershaw,0,0,0,1,0,C,1,C,0.0,0.0,1,b,1
1,Jose Pirela,Kershaw,0,0,0,1,0,B,2,CB,0.0,1.0,0,b,1
1,Jose Pirela,Kershaw,0,0,0,1,0,B,3,CBB,1.0,1.0,0,b,1
1,Jose Pirela,Kershaw,0,0,0,1,0,X,4,CBBX,2.0,1.0,1,b,1
2,Wil Myers,Kershaw,0,0,0,1,0,X,1,X,0.0,0.0,1,b,1
0,Yangervis Solarte,Kershaw,0,0,0,0,0,C,1,C,0.0,0.0,1,b,2
0,Yangervis Solarte,Kershaw,0,0,0,0,0,B,2,CB,0.0,1.0,0,b,2
0,Yangervis Solarte,Kershaw,0,0,0,0,0,C,3,CBC,1.0,1.0,1,b,2
0,Yangervis Solarte,Kershaw,0,0,0,0,0,S,4,CBCS,1.0,2.0,1,b,2
1,Jabari Blash,Kershaw,0,0,0,0,0,X,1,X,0.0,0.0,1,b,2
2,Cory Spangenberg,Kershaw,0,0,0,0,0,F,1,F,0.0,0.0,1,b,2
2,Cory Spangenberg,Kershaw,0,0,0,0,0,B,2,FB,0.0,1.0,0,b,2
2,Cory Spangenberg,Kershaw,0,0,0,0,0,X,3,FBX,1.0,1.0,1,b,2
0,Austin Hedges,Kershaw,0,0,0,0,0,F,1,F,0.0,0.0,1,b,3
0,Austin Hedges,Kershaw,0,0,0,0,0,F,2,FF,0.0,1.0,1,b,3
0,Austin Hedges,Kershaw,0,0,0,0,0,B,3,FFB,0.0,2.0,0,b,3
0,Austin Hedges,Kershaw,0,0,0,0,0,X,4,FFBX,1.0,2.0,1,b,3
1,Dinelson Lamet,Kershaw,0,0,0,0,0,B,1,B,0.0,0.0,0,b,3
1,Dinelson Lamet,Kershaw,0,0,0,0,0,X,2,BX,1.0,0.0,1,b,3
2,Manuel Margot,Kershaw,0,0,0,0,0,C,1,C,0.0,0.0,1,b,3
2,Manuel Margot,Kershaw,0,0,0,0,0,C,2,CC,0.0,1.0,1,b,3
2,Manuel Margot,Kershaw,0,0,0,0,0,B,3,CCB,0.0,2.0,0,b,3
2,Manuel Margot,Kershaw,0,0,0,0,0,F,4,CCBF,1.0,2.0,1,b,3
2,Manuel Margot,Kershaw,0,0,0,0,0,F,5,CCBFF,1.0,2.0,1,b,3
2,Manuel Margot,Kershaw,0,0,0,0,0,F,6,CCBFFF,1.0,2.0,1,b,3
2,Manuel Margot,Kershaw,0,0,0,0,0,S,7,CCBFFFS,1.0,2.0,1,b,3
0,Carlos Asuaje,Kershaw,0,0,0,0,0,F,1,F,0.0,0.0,1,b,4
0,Carlos Asuaje,Kershaw,0,0,0,0,0,F,2,FF,0.0,1.0,1,b,4
0,Carlos Asuaje,Kershaw,0,0,0,0,0,S,3,FFS,0.0,2.0,1,b,4
1,Jose Pirela,Kershaw,0,0,0,0,0,B,1,B,0.0,0.0,0,b,4
1,Jose Pirela,Kershaw,0,0,0,0,0,S,2,BS,1.0,0.0,1,b,4
1,Jose Pirela,Kershaw,0,0,0,0,0,B,3,BSB,1.0,1.0,0,b,4
1,Jose Pirela,Kershaw,0,0,0,0,0,S,4,BSBS,2.0,1.0,1,b,4
1,Jose Pirela,Kershaw,0,0,0,0,0,S,5,BSBSS,2.0,2.0,1,b,4
2,Wil Myers,Kershaw,0,0,0,0,0,F,1,F,0.0,0.0,1,b,4
2,Wil Myers,Kershaw,0,0,0,0,0,F,2,FF,0.0,1.0,1,b,4
2,Wil Myers,Kershaw,0,0,0,0,0,S,3,FFS,0.0,2.0,1,b,4
0,Yangervis Solarte,Kershaw,0,0,0,0,0,F,1,F,0.0,0.0,1,b,5
0,Yangervis Solarte,Kershaw,0,0,0,0,0,B,2,FB,0.0,1.0,0,b,5
0,Yangervis Solarte,Kershaw,0,0,0,0,0,S,3,FBS,1.0,1.0,1,b,5
0,Yangervis Solarte,Kershaw,0,0,0,0,0,F,4,FBSF,1.0,2.0,1,b,5
0,Yangervis Solarte,Kershaw,0,0,0,0,0,B,5,FBSFB,1.0,2.0,0,b,5
0,Yangervis Solarte,Kershaw,0,0,0,0,0,F,6,FBSFBF,2.0,2.0,1,b,5
0,Yangervis Solarte,Kershaw,0,0,0,0,0,X,7,FBSFBFX,2.0,2.0,1,b,5
0,Jabari Blash,Kershaw,0,0,1,0,0,S,1,S,0.0,0.0,1,b,5
0,Jabari Blash,Kershaw,0,0,1,0,0,F,2,SF,0.0,1.0,1,b,5
0,Jabari Blash,Kershaw,0,0,1,0,0,C,3,SFC,0.0,2.0,1,b,5
1,Cory Spangenberg,Kershaw,0,0,1,0,0,F,1,F,0.0,0.0,1,b,5
1,Cory Spangenberg,Kershaw,0,0,1,0,0,S,2,FS,0.0,1.0,1,b,5
1,Cory Spangenberg,Kershaw,0,0,1,0,0,B,3,FSB,0.0,2.0,0,b,5
1,Cory Spangenberg,Kershaw,0,0,1,0,0,B,4,FSBB,1.0,2.0,0,b,5
1,Cory Spangenberg,Kershaw,0,0,1,0,0,S,5,FSBBS,2.0,2.0,1,b,5
2,Austin Hedges,Kershaw,0,0,1,0,0,S,1,S,0.0,0.0,1,b,5
2,Austin Hedges,Kershaw,0,0,1,0,0,X,2,SX,0.0,1.0,1,b,5
0,Matt Szczur,Kershaw,0,1,0,0,0,C,1,C,0.0,0.0,1,b,6
0,Matt Szczur,Kershaw,0,1,0,0,0,B,2,CB,0.0,1.0,0,b,6
0,Matt Szczur,Kershaw,0,1,0,0,0,F,3,CBF,1.0,1.0,1,b,6
0,Matt Szczur,Kershaw,0,1,0,0,0,X,4,CBFX,1.0,2.0,1,b,6
1,Manuel Margot,Kershaw,0,1,0,0,0,X,1,X,0.0,0.0,1,b,6
2,Carlos Asuaje,Kershaw,0,1,0,0,0,C,1,C,0.0,0.0,1,b,6
2,Carlos Asuaje,Kershaw,0,1,0,0,0,B,2,CB,0.0,1.0,0,b,6
2,Carlos Asuaje,Kershaw,0,1,0,0,0,B,3,CBB,1.0,1.0,0,b,6
2,Carlos Asuaje,Kershaw,0,1,0,0,0,C,4,CBBC,2.0,1.0,1,b,6
2,Carlos Asuaje,Kershaw,0,1,0,0,0,B,5,CBBCB,2.0,2.0,0,b,6
2,Carlos Asuaje,Kershaw,0,1,0,0,0,X,6,CBBCBX,3.0,2.0,1,b,6
0,Charlie Blackmon,Kershaw,0,0,0,0,0,B,1,B,0.0,0.0,0,t,1
0,Charlie Blackmon,Kershaw,0,0,0,0,0,B,2,BB,1.0,0.0,0,t,1
0,Charlie Blackmon,Kershaw,0,0,0,0,0,F,3,BBF,2.0,0.0,1,t,1
0,Charlie Blackmon,Kershaw,0,0,0,0,0,S,4,BBFS,2.0,1.0,1,t,1
0,Charlie Blackmon,Kershaw,0,0,0,0,0,F,5,BBFSF,2.0,2.0,1,t,1
0,Charlie Blackmon,Kershaw,0,0,0,0,0,B,6,BBFSFB,2.0,2.0,0,t,1
0,Charlie Blackmon,Kershaw,0,0,0,0,0,X,7,BBFSFBX,3.0,2.0,1,t,1
0,DJ LeMahieu,Kershaw,0,0,1,0,0,B,1,B,0.0,0.0,0,t,1
0,DJ LeMahieu,Kershaw,0,0,1,0,0,F,2,BF,1.0,0.0,1,t,1
0,DJ LeMahieu,Kershaw,0,0,1,0,0,B,3,BFB,1.0,1.0,0,t,1
0,DJ LeMahieu,Kershaw,0,0,1,0,0,F,4,BFBF,2.0,1.0,1,t,1
0,DJ LeMahieu,Kershaw,0,0,1,0,0,B,5,BFBFB,2.0,2.0,0,t,1
0,DJ LeMahieu,Kershaw,0,0,1,0,0,X,6,BFBFBX,3.0,2.0,1,t,1
0,Nolan Arenado,Kershaw,0,0,0,1,1,X,1,X,0.0,0.0,1,t,1
0,Mark Reynolds,Kershaw,3,0,0,0,0,F,1,F,0.0,0.0,1,t,1
0,Mark Reynolds,Kershaw,3,0,0,0,0,B,2,FB,0.0,1.0,0,t,1
0,Mark Reynolds,Kershaw,3,0,0,0,0,S,3,FBS,1.0,1.0,1,t,1
0,Mark Reynolds,Kershaw,3,0,0,0,0,X,4,FBSX,1.0,2.0,1,t,1
0,Gerardo Parra,Kershaw,3,0,1,0,0,X,1,X,0.0,0.0,1,t,1
1,Trevor Story,Kershaw,3,0,1,0,0,B,1,B,0.0,0.0,0,t,1
1,Trevor Story,Kershaw,3,0,1,0,0,S,2,BS,1.0,0.0,1,t,1
1,Trevor Story,Kershaw,3,0,1,0,0,S,3,BSS,1.0,1.0,1,t,1
1,Trevor Story,Kershaw,3,0,1,0,0,B,4,BSSB,1.0,2.0,0,t,1
1,Trevor Story,Kershaw,3,0,0,1,0,B,1,B,0.0,0.0,0,t,1
1,Trevor Story,Kershaw,3,0,0,1,0,S,2,BS,1.0,0.0,1,t,1
1,Trevor Story,Kershaw,3,0,0,1,0,S,3,BSS,1.0,1.0,1,t,1
1,Trevor Story,Kershaw,3,0,0,1,0,B,4,BSSB,1.0,2.0,0,t,1
1,Trevor Story,Kershaw,3,0,0,1,0,S,5,BSSBS,2.0,2.0,1,t,1
2,Carlos Gonzalez,Kershaw,3,0,0,1,0,B,1,B,0.0,0.0,0,t,1
2,Carlos Gonzalez,Kershaw,3,0,0,1,0,F,2,BF,1.0,0.0,1,t,1
2,Carlos Gonzalez,Kershaw,3,0,0,1,0,F,3,BFF,1.0,1.0,1,t,1
2,Carlos Gonzalez,Kershaw,3,0,0,1,0,T,4,BFFT,1.0,2.0,1,t,1
0,Jonathan Lucroy,Kershaw,3,0,0,0,0,B,1,B,0.0,0.0,0,t,2
0,Jonathan Lucroy,Kershaw,3,0,0,0,0,X,2,BX,1.0,0.0,1,t,2
1,Jon Gray,Kershaw,3,0,0,0,0,C,1,C,0.0,0.0,1,t,2
1,Jon Gray,Kershaw,3,0,0,0,0,F,2,CF,0.0,1.0,1,t,2
1,Jon Gray,Kershaw,3,0,0,0,0,C,3,CFC,0.0,2.0,1,t,2
2,Charlie Blackmon,Kershaw,3,0,0,0,0,B,1,B,0.0,0.0,0,t,2
2,Charlie Blackmon,Kershaw,3,0,0,0,0,T,2,BT,1.0,0.0,1,t,2
2,Charlie Blackmon,Kershaw,3,0,0,0,0,B,3,BTB,1.0,1.0,0,t,2
2,Charlie Blackmon,Kershaw,3,0,0,0,0,F,4,BTBF,2.0,1.0,1,t,2
2,Charlie Blackmon,Kershaw,3,0,0,0,0,B,5,BTBFB,2.0,2.0,0,t,2
2,Charlie Blackmon,Kershaw,3,0,0,0,0,F,6,BTBFBF,3.0,2.0,1,t,2
2,Charlie Blackmon,Kershaw,3,0,0,0,0,B,7,BTBFBFB,3.0,2.0,0,t,2
2,DJ LeMahieu,Kershaw,3,0,1,0,0,C,1,C,0.0,0.0,1,t,2
2,DJ LeMahieu,Kershaw,3,0,1,0,0,X,2,CX,0.0,1.0,1,t,2
2,Nolan Arenado,Kershaw,3,0,1,1,0,B,1,B,0.0,0.0,0,t,2
2,Nolan Arenado,Kershaw,3,0,1,1,0,B,2,BB,1.0,0.0,0,t,2
2,Nolan Arenado,Kershaw,3,0,1,1,0,B,3,BBB,2.0,0.0,0,t,2
2,Nolan Arenado,Kershaw,3,0,1,1,0,C,4,BBBC,3.0,0.0,1,t,2
2,Nolan Arenado,Kershaw,3,0,1,1,0,F,5,BBBCF,3.0,1.0,1,t,2
2,Nolan Arenado,Kershaw,3,0,1,1,0,B,6,BBBCFB,3.0,2.0,0,t,2
2,Mark Reynolds,Kershaw,3,0,1,1,1,B,1,B,0.0,0.0,0,t,2
2,Mark Reynolds,Kershaw,3,0,1,1,1,B,2,BB,1.0,0.0,0,t,2
2,Mark Reynolds,Kershaw,3,0,1,1,1,C,3,BBC,2.0,0.0,1,t,2
2,Mark Reynolds,Kershaw,3,0,1,1,1,B,4,BBCB,2.0,1.0,0,t,2
2,Mark Reynolds,Kershaw,3,0,1,1,1,C,5,BBCBC,3.0,1.0,1,t,2
2,Mark Reynolds,Kershaw,3,0,1,1,1,F,6,BBCBCF,3.0,2.0,1,t,2
2,Mark Reynolds,Kershaw,3,0,1,1,1,S,7,BBCBCFS,3.0,2.0,1,t,2
0,Gerardo Parra,Kershaw,3,0,0,0,0,X,1,X,0.0,0.0,1,t,3
0,Trevor Story,Kershaw,3,0,1,0,0,C,1,C,0.0,0.0,1,t,3
0,Trevor Story,Kershaw,3,0,1,0,0,C,2,CC,0.0,1.0,1,t,3
0,Trevor Story,Kershaw,3,0,1,0,0,X,3,CCX,0.0,2.0,1,t,3
0,Carlos Gonzalez,Kershaw,3,0,0,1,1,F,1,F,0.0,0.0,1,t,3
0,Carlos Gonzalez,Kershaw,3,0,0,1,1,B,2,FB,0.0,1.0,0,t,3
0,Carlos Gonzalez,Kershaw,3,0,0,1,1,F,3,FBF,1.0,1.0,1,t,3
0,Carlos Gonzalez,Kershaw,3,0,0,1,1,S,4,FBFS,1.0,2.0,1,t,3
1,Jonathan Lucroy,Kershaw,3,0,0,1,1,B,1,B,0.0,0.0,0,t,3
1,Jonathan Lucroy,Kershaw,3,0,0,1,1,B,2,BB,1.0,0.0,0,t,3
1,Jonathan Lucroy,Kershaw,3,0,0,1,1,F,3,BBF,2.0,0.0,1,t,3
1,Jonathan Lucroy,Kershaw,3,0,0,1,1,X,4,BBFX,2.0,1.0,1,t,3
2,Jon Gray,Kershaw,4,0,0,0,1,C,1,C,0.0,0.0,1,t,3
2,Jon Gray,Kershaw,4,0,0,0,1,S,2,CS,0.0,1.0,1,t,3
2,Jon Gray,Kershaw,4,0,0,0,1,B,3,CSB,0.0,2.0,0,t,3
2,Jon Gray,Kershaw,4,0,0,0,1,S,4,CSBS,1.0,2.0,1,t,3
0,Charlie Blackmon,Kershaw,4,0,0,0,0,B,1,B,0.0,0.0,0,t,4
0,Charlie Blackmon,Kershaw,4,0,0,0,0,C,2,BC,1.0,0.0,1,t,4
0,Charlie Blackmon,Kershaw,4,0,0,0,0,S,3,BCS,1.0,1.0,1,t,4
0,Charlie Blackmon,Kershaw,4,0,0,0,0,B,4,BCSB,1.0,2.0,0,t,4
0,Charlie Blackmon,Kershaw,4,0,0,0,0,B,5,BCSBB,2.0,2.0,0,t,4
0,Charlie Blackmon,Kershaw,4,0,0,0,0,B,6,BCSBBB,3.0,2.0,0,t,4
0,DJ LeMahieu,Kershaw,4,0,1,0,0,C,1,C,0.0,0.0,1,t,4
0,DJ LeMahieu,Kershaw,4,0,1,0,0,C,2,CC,0.0,1.0,1,t,4
0,DJ LeMahieu,Kershaw,4,0,1,0,0,C,3,CCC,0.0,2.0,1,t,4
1,Nolan Arenado,Kershaw,4,0,1,0,0,B,1,B,0.0,0.0,0,t,4
1,Nolan Arenado,Kershaw,4,0,1,0,0,C,2,BC,1.0,0.0,1,t,4
1,Nolan Arenado,Kershaw,4,0,1,0,0,F,3,BCF,1.0,1.0,1,t,4
1,Nolan Arenado,Kershaw,4,0,1,0,0,B,4,BCFB,1.0,2.0,0,t,4
1,Nolan Arenado,Kershaw,4,0,1,0,0,F,5,BCFBF,2.0,2.0,1,t,4
1,Nolan Arenado,Kershaw,4,0,1,0,0,X,6,BCFBFX,2.0,2.0,1,t,4
0,Gorkys Hernandez,Kershaw,0,0,0,0,0,X,1,X,0.0,0.0,1,b,1
1,Joe Panik,Kershaw,0,0,0,0,0,C,1,C,0.0,0.0,1,b,1
1,Joe Panik,Kershaw,0,0,0,0,0,B,2,CB,0.0,1.0,0,b,1
1,Joe Panik,Kershaw,0,0,0,0,0,B,3,CBB,1.0,1.0,0,b,1
1,Joe Panik,Kershaw,0,0,0,0,0,C,4,CBBC,2.0,1.0,1,b,1
1,Joe Panik,Kershaw,0,0,0,0,0,B,5,CBBCB,2.0,2.0,0,b,1
1,Joe Panik,Kershaw,0,0,0,0,0,X,6,CBBCBX,3.0,2.0,1,b,1
2,Hunter Pence,Kershaw,0,0,0,0,0,C,1,C,0.0,0.0,1,b,1
2,Hunter Pence,Kershaw,0,0,0,0,0,F,2,CF,0.0,1.0,1,b,1
2,Hunter Pence,Kershaw,0,0,0,0,0,B,3,CFB,0.0,2.0,0,b,1
2,Hunter Pence,Kershaw,0,0,0,0,0,X,4,CFBX,1.0,2.0,1,b,1
0,Buster Posey,Kershaw,0,0,0,0,0,X,1,X,0.0,0.0,1,b,2
1,Nick Hundley,Kershaw,0,0,0,0,0,C,1,C,0.0,0.0,1,b,2
1,Nick Hundley,Kershaw,0,0,0,0,0,C,2,CC,0.0,1.0,1,b,2
1,Nick Hundley,Kershaw,0,0,0,0,0,S,3,CCS,0.0,2.0,1,b,2
2,Austin Slater,Kershaw,0,0,0,0,0,X,1,X,0.0,0.0,1,b,2
2,Orlando Calixte,Kershaw,0,0,1,0,0,B,1,B,0.0,0.0,0,b,2
2,Orlando Calixte,Kershaw,0,0,1,0,0,B,2,BB,1.0,0.0,0,b,2
2,Orlando Calixte,Kershaw,0,0,1,0,0,X,3,BBX,2.0,0.0,1,b,2
0,Kelby Tomlinson,Kershaw,0,0,0,0,0,B,1,B,0.0,0.0,0,b,3
0,Kelby Tomlinson,Kershaw,0,0,0,0,0,B,2,BB,1.0,0.0,0,b,3
0,Kelby Tomlinson,Kershaw,0,0,0,0,0,X,3,BBX,2.0,0.0,1,b,3
0,Johnny Cueto,Kershaw,1,0,0,0,0,B,1,B,0.0,0.0,0,b,3
0,Johnny Cueto,Kershaw,1,0,0,0,0,C,2,BC,1.0,0.0,1,b,3
0,Johnny Cueto,Kershaw,1,0,0,0,0,L,3,BCL,1.0,1.0,1,b,3
0,Johnny Cueto,Kershaw,1,0,0,0,0,S,4,BCLS,1.0,2.0,1,b,3
1,Gorkys Hernandez,Kershaw,1,0,0,0,0,C,1,C,0.0,0.0,1,b,3
1,Gorkys Hernandez,Kershaw,1,0,0,0,0,B,2,CB,0.0,1.0,0,b,3
1,Gorkys Hernandez,Kershaw,1,0,0,0,0,F,3,CBF,1.0,1.0,1,b,3
1,Gorkys Hernandez,Kershaw,1,0,0,0,0,X,4,CBFX,1.0,2.0,1,b,3
2,Joe Panik,Kershaw,1,0,0,0,0,X,1,X,0.0,0.0,1,b,3
2,Hunter Pence,Kershaw,1,0,1,0,0,B,1,B,0.0,0.0,0,b,3
2,Hunter Pence,Kershaw,1,0,1,0,0,F,2,BF,1.0,0.0,1,b,3
2,Hunter Pence,Kershaw,1,0,1,0,0,X,3,BFX,1.0,1.0,1,b,3
2,Buster Posey,Kershaw,1,0,1,1,0,B,1,B,0.0,0.0,0,b,3
2,Buster Posey,Kershaw,1,0,1,1,0,C,2,BC,1.0,0.0,1,b,3
2,Buster Posey,Kershaw,1,0,1,1,0,X,3,BCX,1.0,1.0,1,b,3
0,Nick Hundley,Kershaw,1,4,0,0,0,X,1,X,0.0,0.0,1,b,4
0,Austin Slater,Kershaw,1,4,0,1,0,C,1,C,0.0,0.0,1,b,4
0,Austin Slater,Kershaw,1,4,0,1,0,B,2,CB,0.0,1.0,0,b,4
0,Austin Slater,Kershaw,1,4,0,1,0,B,3,CBB,1.0,1.0,0,b,4
0,Austin Slater,Kershaw,1,4,0,1,0,X,4,CBBX,2.0,1.0,1,b,4
1,Orlando Calixte,Kershaw,1,4,0,1,0,B,1,B,0.0,0.0,0,b,4
1,Orlando Calixte,Kershaw,1,4,0,1,0,X,2,BX,1.0,0.0,1,b,4
2,Kelby Tomlinson,Kershaw,1,4,0,1,0,X,1,X,0.0,0.0,1,b,4
0,Mac Williamson,Kershaw,1,4,0,0,0,S,1,S,0.0,0.0,1,b,5
0,Mac Williamson,Kershaw,1,4,0,0,0,S,2,SS,0.0,1.0,1,b,5
0,Mac Williamson,Kershaw,1,4,0,0,0,C,3,SSC,0.0,2.0,1,b,5
